ID,Cluster,AKT,AKT_pS473,AKT_pT308,YAP,YAP_pS127,YAP-p-YAP,p-AKT,AKTSCORE
TCGA.DD.A73G.01,Cluster I,-0.26575,-0.065008,-0.15152,-0.22639,-0.099949,-0.126441,-0.216528,-1.245333
TCGA.DD.AA3A.01,Cluster I,0.054354,-1.3827,-1.2117,0.18889,-0.34609,0.53498,-2.5944,-4.2659
TCGA.ED.A459.01,Cluster I,-0.77127,0.043588,-0.23939,-0.40268,0.1286,-0.53128,-0.195802,-0.534561
TCGA.ED.A66Y.01,Cluster I,-0.092006,0.35792,0.34363,-0.25003,0.063465,-0.313495,0.70155,-3.064097
TCGA.ED.A7PY.01,Cluster I,-0.60673,-0.42792,-0.90764,0.39461,0.92684,-0.53223,-1.33556,-1.502947
TCGA.ED.A7PZ.01,Cluster I,-0.99165,-0.40052,-0.73081,-0.016308,-0.0060239,-0.0102841,-1.13133,-3.100711
TCGA.ED.A7XO.01,Cluster I,-0.98753,0.052817,-0.096458,-0.38076,-0.80814,0.42738,-0.043641,-0.368933
TCGA.ED.A7XP.01,Cluster I,-0.7605,-0.13396,-0.49406,-0.31452,-1.0737,0.75918,-0.62802,0.523337
TCGA.ED.A8O5.01,Cluster I,-0.55513,-0.23864,-0.32168,-0.0098901,0.55391,-0.5638001,-0.56032,-3.380963
TCGA.ED.A8O6.01,Cluster I,-0.97353,-0.7621,-0.56956,-0.23411,0.38807,-0.62218,-1.33166,0.524164
TCGA.EP.A12J.01,Cluster I,-0.84247,0.033556,-0.30022,-0.25666,-0.14611,-0.11055,-0.266664,-0.49173346
TCGA.EP.A26S.01,Cluster I,-0.63511,0.48233,-0.17571,-0.20042,-0.44166,0.24124,0.30662,0.031582
TCGA.EP.A2KA.01,Cluster I,-0.60864,0.073202,-0.40116,-0.5072,-0.56346,0.05626,-0.327958,0.558361
TCGA.EP.A2KB.01,Cluster I,-0.81565,0.1191,-0.33067,-0.49674,-0.47876,-0.01798,-0.21157,-0.210237
TCGA.EP.A2KC.01,Cluster I,-0.80731,0.35452,-0.18014,-0.33607,-0.69857,0.3625,0.17438,-0.14108
TCGA.EP.A3JL.01,Cluster I,-0.83778,0.28708,-0.25578,-0.41329,-0.51527,0.10198,0.0313,0.8940476
TCGA.ES.A2HS.01,Cluster I,-0.40001,0.12237,-0.47326,-0.44894,-0.31376,-0.13518,-0.35089,-0.482151
TCGA.ES.A2HT.01,Cluster I,-0.74041,0.3355,-0.33925,-0.38143,-0.50455,0.12312,-0.00375,-0.03153
TCGA.FV.A23B.01,Cluster I,-0.55544,0.11738,-0.39814,-0.40664,-0.49907,0.09243,-0.28076,-1.89387
TCGA.FV.A2QQ.01,Cluster I,-0.78637,0.32707,-0.12726,-0.47006,-0.6817,0.21164,0.19981,0.097357
TCGA.FV.A2QR.01,Cluster I,-0.91354,-0.18868,-0.12235,-0.40799,-0.23646,-0.17153,-0.31103,0.720651
TCGA.FV.A3R2.01,Cluster I,-0.86799,0.32495,-0.39714,-0.42479,-0.90577,0.48098,-0.07219,0.383344
TCGA.FV.A496.01,Cluster I,-0.039517,0.63285,-0.0074273,-0.41222,-0.53695,0.12473,0.6254227,-4.44857
TCGA.FV.A4ZP.01,Cluster I,-1.5375,-1.0058,-1.2226,0.019818,-0.26682,0.286638,-2.2284,-0.705837
TCGA.FV.A4ZQ.01,Cluster I,-0.86358,-0.13799,-0.40533,-0.2762,-0.034724,-0.241476,-0.54332,1.029637
TCGA.G3.A25S.01,Cluster I,-0.83061,0.41966,-0.41451,-0.09885,-0.87872,0.77987,0.00515,1.25003
TCGA.G3.A25U.01,Cluster I,-0.6882,0.15576,-0.42044,-0.54075,-0.93163,0.39088,-0.26468,0.107072
TCGA.G3.A25Z.01,Cluster I,-0.66991,0.29324,-0.25226,-0.43734,-0.81219,0.37485,0.04098,1.043595
TCGA.G3.A3CG.01,Cluster I,-0.46914,0.046247,-0.26307,-0.54934,-0.23533,-0.31401,-0.216823,0.442241
TCGA.G3.A3CH.01,Cluster I,-0.72375,0.4069,-0.33108,-0.25067,-0.37618,0.12551,0.07582,-2.20237
TCGA.G3.A3CI.01,Cluster I,-0.66765,0.8529,-0.099163,-0.31086,-0.79989,0.48903,0.753737,0.05313
TCGA.G3.A3CK.01,Cluster I,-0.73317,0.65062,-0.29164,-0.22915,-0.24353,0.01438,0.35898,1.323131
TCGA.G3.A5SK.01,Cluster I,-0.81592,0.3556,-0.26336,-0.2293,-0.11399,-0.11531,0.09224,-0.863142
TCGA.G3.A5SL.01,Cluster I,-0.79197,0.39263,-0.24332,-0.35458,-0.4621,0.10752,0.14931,0.988996
TCGA.G3.A7M5.01,Cluster I,-0.73587,0.38567,-0.46644,-0.29172,-0.65867,0.36695,-0.08077,-0.000432
TCGA.G3.A7M7.01,Cluster I,-0.58751,0.38002,-0.39523,-0.47968,-0.56941,0.08973,-0.01521,0.466671
TCGA.G3.A7M8.01,Cluster I,-0.41338,0.63125,-0.14927,-0.34402,-0.75517,0.41115,0.48198,-0.163456
TCGA.GJ.A6C0.01,Cluster I,-1.6427,-1.2412,-0.35599,-0.20805,-0.4741,0.26605,-1.59719,-0.578583
TCGA.GJ.A9DB.01,Cluster I,-0.64327,-0.44685,-0.47576,-0.1472,0.02662,-0.17382,-0.92261,-5.89075
TCGA.HP.A5N0.01,Cluster I,-0.35413,0.51225,-0.15891,-0.37086,-0.52111,0.15025,0.35334,1.085829
TCGA.KR.A7K7.01,Cluster I,-0.71759,-0.66708,-0.64724,-0.25531,-0.70659,0.45128,-1.31432,-3.362455
TCGA.LG.A6GG.01,Cluster I,-0.66097,0.45326,-0.31865,-0.44511,-0.51118,0.06607,0.13461,1.240899
TCGA.MR.A520.01,Cluster I,-0.65187,0.5162,-0.12849,-0.3417,-0.61909,0.27739,0.38771,-0.180339
TCGA.NI.A4U2.01,Cluster I,-0.78156,0.41007,-0.14375,-0.3509,-0.56682,0.21592,0.26632,-4.643989
TCGA.NI.A8LF.01,Cluster I,-0.64478,0.45852,-0.28693,-0.50024,-0.33173,-0.16851,0.17159,-6.38284
TCGA.O8.A75V.01,Cluster I,-0.68578,0.31207,-0.43945,-0.44183,-0.5079,0.06607,-0.12738,-2.916787
TCGA.RC.A6M6.01,Cluster I,-1.0975,-0.99611,-1.0247,-0.067583,0.10573,-0.173313,-2.02081,1.7232333
TCGA.RG.A7D4.01,Cluster I,-0.98395,0.15581,-0.4545,-0.39289,-0.253,-0.13989,-0.29869,1.4317147
TCGA.T1.A6J8.01,Cluster I,-0.63225,0.77962,0.0076213,-0.38516,-0.38446,-0.0007,0.7872413,0.5396274
TCGA.UB.A7MA.01,Cluster I,-1.0983,-1.5298,-0.30316,0.4454,0.25867,0.18673,-1.83296,-1.4653
TCGA.UB.A7MB.01,Cluster I,-1.0142,-0.29341,-0.9447,-0.44613,-0.80572,0.35959,-1.23811,0.494963
TCGA.UB.A7MC.01,Cluster I,-0.82224,-0.039304,-0.65283,-0.49772,-0.81281,0.31509,-0.692134,-6.56107
TCGA.UB.A7MD.01,Cluster I,-0.44874,0.43072,-0.16832,-0.45744,-0.83957,0.38213,0.2624,-1.314551
TCGA.UB.A7MF.01,Cluster I,-0.75687,0.029771,-0.76559,-0.34134,-0.79627,0.45493,-0.735819,1.26448
TCGA.WQ.A9G7.01,Cluster I,-0.96402,-1.721,-1.2126,0.1415,0.15305,-0.01155,-2.9336,3.79411
TCGA.XR.A8TC.01,Cluster I,-0.77212,-1.0764,-1.094,0.030868,0.51984,-0.488972,-2.1704,-1.7075843
TCGA.XR.A8TF.01,Cluster I,-1.0851,-0.22275,-0.67848,-0.20816,-0.54451,0.33635,-0.90123,-2.873237
TCGA.05.4396.01,Cluster I,0.30743,0.17784,-0.35449,0.4382,1.1779,-0.7397,-0.17665,-0.29628
TCGA.05.4422.01,Cluster I,0.2403,-0.40885,-0.16719,0.23565,1.0392,-0.80355,-0.57604,5.82844
TCGA.35.3615.01,Cluster I,0.074748,0.69765,0.27584,0.54497,0.63188,-0.08691,0.97349,1.35281
TCGA.44.7659.01,Cluster I,-0.34856,-0.45008,-0.60218,0.61745,0.9791,-0.36165,-1.05226,-4.99729
TCGA.49.4486.01,Cluster I,0.33855,-0.02699,-0.46761,0.1778,0.45276,-0.27496,-0.4946,-2.27588
TCGA.50.5932.01,Cluster I,-0.04922,0.18972,0.078559,0.55412,1.2601,-0.70598,0.268279,1.961668
TCGA.62.A46O.01,Cluster I,-0.1132,-0.56696,-0.88002,0.21748,0.46389,-0.24641,-1.44698,-1.650016
TCGA.64.1680.01,Cluster I,0.039313,-0.28176,-0.39637,0.38774,0.78839,-0.40065,-0.67813,-1.449827
TCGA.67.6215.01,Cluster I,0.33642,-0.40567,-0.1955,0.037354,-0.16779,0.205144,-0.60117,3.4351
TCGA.71.6725.01,Cluster I,0.23358,-0.8537,0.4247,0.44916,0.63062,-0.18146,-0.429,0.104636
TCGA.75.7031.01,Cluster I,0.20126,0.43417,0.30153,0.18083,0.63517,-0.45434,0.7357,0.337785
TCGA.78.7153.01,Cluster I,-0.022348,-0.88621,-0.28338,0.22458,0.28327,-0.05869,-1.16959,-0.46296
TCGA.78.7156.01,Cluster I,-0.31778,-0.97422,-0.2426,1.0537,1.7676,-0.7139,-1.21682,-1.70415
TCGA.78.7158.01,Cluster I,-0.030729,-0.68249,-0.27344,0.54298,0.8381,-0.29512,-0.95593,-1.30488
TCGA.78.7163.01,Cluster I,-0.28614,-0.69622,-0.2613,0.59175,1.8065,-1.21475,-0.95752,-6.78697
TCGA.78.7167.01,Cluster I,0.011689,-0.35403,-0.25073,0.45328,1.4492,-0.99592,-0.60476,-2.855719
TCGA.78.7539.01,Cluster I,-0.04914,-0.41783,-0.26605,0.87203,1.4777,-0.60567,-0.68388,0.794728
TCGA.86.7955.01,Cluster I,-0.24502,-0.78517,-0.61072,0.6718,1.4714,-0.7996,-1.39589,-1.1599596
TCGA.86.8669.01,Cluster I,-0.29644,-0.56167,-0.55294,-0.12005,0.040993,-0.161043,-1.11461,-3.469207
TCGA.91.A4BD.01,Cluster I,-0.15916,0.44602,-0.24816,0.50511,0.38642,0.11869,0.19786,-0.1959526
TCGA.97.A4M0.01,Cluster I,0.0012054,-0.31219,-0.77255,0.25759,0.44959,-0.192,-1.08474,0.747485
TCGA.L9.A7SV.01,Cluster I,-0.40639,-0.16053,-0.54554,0.15308,0.23598,-0.0829,-0.70607,2.34507
TCGA.MP.A4T6.01,Cluster I,0.81585,0.53591,0.18012,0.73276,1.3184,-0.58564,0.71603,4.087613
TCGA.MP.A5C7.01,Cluster I,0.42609,0.53842,0.18055,0.40249,0.86245,-0.45996,0.71897,-2.328987
TCGA.NJ.A55O.01,Cluster I,0.14545,0.15118,-0.257,0.27384,0.6266,-0.35276,-0.10582,2.153886
TCGA.NJ.A7XG.01,Cluster I,-0.044245,-0.44615,-0.72167,0.58496,0.72058,-0.13562,-1.16782,0.76693
TCGA.21.1078.01,Cluster I,0.45799,0.18615,0.24136,0.1454,-0.062734,0.208134,0.42751,2.57271
TCGA.37.4129.01,Cluster I,0.42493,-0.13505,-0.054405,-0.21467,-1.1872,0.97253,-0.189455,0.84804
TCGA.43.7658.01,Cluster I,0.15113,-0.33502,-0.064884,0.01888,-0.52666,0.54554,-0.399904,0.61144
TCGA.60.2716.01,Cluster I,0.60712,-0.98793,-0.31137,0.59605,0.61739,-0.02134,-1.2993,-0.494743
TCGA.85.8352.01,Cluster I,0.014632,-1.0972,-0.58303,0.16343,-0.49423,0.65766,-1.68023,-1.99324
TCGA.85.A4QR.01,Cluster I,-0.17279,-0.7359,-1.0682,0.46841,0.6924,-0.22399,-1.8041,-1.806462
TCGA.O2.A5IB.01,Cluster I,-0.033584,2.0009,1.6644,-0.30494,0.30227,-0.60721,3.6653,-1.109321
TCGA.25.2397.01,Cluster I,-0.45193,-0.76971,-0.72293,0.47007,1.5921,-1.12203,-1.49264,-1.970124
TCGA.36.1575.01,Cluster I,-0.45388,-1.51,-1.0686,0.38391,-0.3365,0.72041,-2.5786,-0.483614
TCGA.61.2092.01,Cluster I,-0.011023,1.1275,0.81872,-0.26563,-0.12299,-0.14264,1.94622,-4.49114
TCGA.F2.6880.01,Cluster I,-0.87404,-0.0050197,-0.0056376,-0.11981,0.13459,-0.2544,-0.0106573,-2.82954
TCGA.P7.A5NX.01,Cluster I,0.45656,1.2264,0.26719,-0.99712,-1.7711,0.77398,1.49359,-3.753794
TCGA.P8.A5KD.01,Cluster I,0.56785,-0.57241,-0.91769,-0.92334,-2.2586,1.33526,-1.4901,-2.986125
TCGA.P8.A6RY.01,Cluster I,-0.22195,-0.70646,-0.84355,-0.74665,-1.9723,1.22565,-1.55001,0.02747
TCGA.PR.A5PF.01,Cluster I,-0.05194,-0.6835,-0.95051,-1.1229,-2.2284,1.1055,-1.63401,0.67361829
TCGA.PR.A5PG.01,Cluster I,0.4562,-0.17656,-0.73415,-1.008,-2.1839,1.1759,-0.91071,-5.43083
TCGA.QR.A6GO.01,Cluster I,0.45225,0.14799,-0.33625,-0.92104,-2.1334,1.21236,-0.18826,2.530979
TCGA.QR.A6H2.01,Cluster I,0.1872,-1.1187,-1.0742,-0.81405,-1.9403,1.12625,-2.1929,0.7379
TCGA.QR.A70W.01,Cluster I,0.68309,0.74992,0.13769,-1.3146,-2.4876,1.173,0.88761,-4.051297
TCGA.QT.A5XJ.01,Cluster I,1.0892,-1.3122,-1.0611,-0.50656,-1.8102,1.30364,-2.3733,0.2600824
TCGA.QT.A5XK.01,Cluster I,0.60302,-0.21146,-0.3981,-1.1035,-1.9141,0.8106,-0.60956,-2.156254
TCGA.QT.A5XN.01,Cluster I,0.83063,-0.81583,-0.8733,-0.84916,-2.5088,1.65964,-1.68913,-2.442308
TCGA.QT.A5XO.01,Cluster I,0.25127,-0.6408,-0.69442,-1.1819,-2.7501,1.5682,-1.33522,-6.67474
TCGA.QT.A69Q.01,Cluster I,0.46106,0.64703,0.31332,-0.84962,-1.5602,0.71058,0.96035,3.81689
TCGA.QT.A7U0.01,Cluster I,0.39209,-0.00087956,-0.42583,-0.82471,-1.7471,0.92239,-0.42670956,-1.501755
TCGA.RT.A6Y9.01,Cluster I,0.1741,-0.49456,-0.61316,-0.77944,-1.5918,0.81236,-1.10772,-3.8087
TCGA.RW.A67V.01,Cluster I,0.69743,-0.095371,-0.43441,-0.92213,-2.1355,1.21337,-0.529781,-5.419819
TCGA.RW.A681.01,Cluster I,-0.34313,-0.97002,-1.0126,-0.79584,-2.583,1.78716,-1.98262,1.802589
TCGA.RW.A685.01,Cluster I,0.41416,0.81376,0.42966,-0.62771,-1.1289,0.50119,1.24342,-4.488077
TCGA.RW.A688.01,Cluster I,0.35504,-0.17147,-0.53767,-1.2784,-2.5972,1.3188,-0.70914,-6.30155
TCGA.RW.A689.01,Cluster I,0.80784,-0.90672,-1.2257,-0.97617,-2.012,1.03583,-2.13242,2.711902
TCGA.RW.A68A.01,Cluster I,-1.6917,-1.1023,-0.37897,0.44808,-1.7571,2.20518,-1.48127,-0.51597
TCGA.RW.A68B.01,Cluster I,0.38308,0.90583,-0.0031119,-1.0124,-2.1662,1.1538,0.9027181,-0.44289
TCGA.RW.A68D.01,Cluster I,0.40258,0.46072,-0.23702,-0.93849,-1.7316,0.79311,0.2237,0.76668
TCGA.RW.A68F.01,Cluster I,0.63791,-0.011595,-0.61852,-0.71597,-1.7035,0.98753,-0.630115,-0.25108
TCGA.S7.A7WL.01,Cluster I,1.0176,-0.41331,-1.2553,-1.2236,-2.4121,1.1885,-1.66861,-0.52617
TCGA.S7.A7WN.01,Cluster I,0.27509,0.29445,-0.21172,-1.2022,-2.3867,1.1845,0.08273,-6.822867
TCGA.S7.A7WR.01,Cluster I,0.2158,0.6537,0.14585,-0.86866,-2.0535,1.18484,0.79955,2.15575
TCGA.S7.A7WU.01,Cluster I,0.26247,-0.34043,-0.62656,-0.71562,-0.85297,0.13735,-0.96699,-3.75529
TCGA.S7.A7WX.01,Cluster I,0.2766,0.59155,0.33757,-0.4821,-0.71613,0.23403,0.92912,-0.07262
TCGA.S7.A7X2.01,Cluster I,0.32748,0.36857,-0.13869,-0.86723,-1.3011,0.43387,0.22988,-0.553687
TCGA.SA.A6C2.01,Cluster I,-0.20383,-0.025927,-0.50045,-0.71826,-1.2205,0.50224,-0.526377,-3.12253856
TCGA.SP.A6QJ.01,Cluster I,0.65456,-0.73425,-1.1631,-0.83159,-1.7716,0.94001,-1.89735,1.01675
TCGA.SR.A6MQ.01,Cluster I,0.29963,1.9095,1.414,-0.99539,-2.1592,1.16381,3.3235,-3.6157
TCGA.SR.A6MX.06,Cluster I,0.09073,0.89325,0.23031,-0.65477,-0.87695,0.22218,1.12356,-2.91609
TCGA.TT.A6YN.01,Cluster I,0.82672,0.31155,-0.025798,-0.87174,-1.5874,0.71566,0.285752,-6.05651
TCGA.W2.A7HF.01,Cluster I,0.11603,-1.376,-1.9627,-0.89713,-2.2603,1.36317,-3.3387,2.96599
TCGA.WB.A80Q.01,Cluster I,0.30821,-0.15304,-0.5803,-1.0021,-2.1114,1.1093,-0.73334,-1.327749
TCGA.WB.A818.01,Cluster I,0.2753,0.41079,-0.20734,-0.74543,-1.315,0.56957,0.20345,-2.785721
TCGA.WB.A819.01,Cluster I,0.34578,-0.39097,-0.7067,-1.1916,-2.0146,0.823,-1.09767,0.43126
TCGA.WB.A81M.01,Cluster I,0.35208,1.6509,0.84961,-1.0034,-1.9155,0.9121,2.50051,-1.909261
TCGA.WB.A81P.01,Cluster I,0.21928,0.58029,-0.096853,-0.84626,-1.9406,1.09434,0.483437,-3.1713
TCGA.WB.A81T.01,Cluster I,0.042942,0.59708,0.034575,-0.61239,-0.87975,0.26736,0.631655,-2.802429
TCGA.WB.A81V.01,Cluster I,0.54967,0.49765,-0.21815,-0.92066,-1.2645,0.34384,0.2795,0.178565
TCGA.WB.A81W.01,Cluster I,0.61584,1.3791,0.66168,-0.91862,-1.9176,0.99898,2.04078,-1.725522
TCGA.2A.A8VL.01,Cluster I,0.89835,1.1246,0.48841,0.205,0.74959,-0.54459,1.61301,-2.55375
TCGA.2A.A8VO.01,Cluster I,0.53226,1.0734,0.71962,-0.046665,0.42923,-0.475895,1.79302,-2.79588
TCGA.2A.A8VT.01,Cluster I,0.65694,1.6181,1.0198,0.18562,0.34823,-0.16261,2.6379,-0.997097
TCGA.2A.A8VV.01,Cluster I,0.61352,1.0211,0.942,0.32555,0.67369,-0.34814,1.9631,-1.41745
TCGA.2A.A8VX.01,Cluster I,0.68203,-0.26092,-0.42907,0.19995,0.29861,-0.09866,-0.68999,1.984171
TCGA.2A.A8W1.01,Cluster I,0.40081,0.81183,0.35086,0.0137,-0.031461,0.045161,1.16269,2.09815
TCGA.2A.AAYF.01,Cluster I,0.9827,0.3528,0.10362,0.042538,-0.14304,0.185578,0.45642,0.061752
TCGA.2A.AAYU.01,Cluster I,0.94123,1.1341,0.52529,0.088076,-0.060702,0.148778,1.65939,-0.099051
TCGA.CH.5737.01,Cluster I,1.2792,2.3135,1.8644,-0.29836,-0.20456,-0.0938,4.1779,-5.28027
TCGA.CH.5740.01,Cluster I,0.33789,1.4197,0.83792,0.051617,0.069189,-0.017572,2.25762,4.640367
TCGA.CH.5741.01,Cluster I,0.34152,1.1622,0.66644,0.16664,-0.04568,0.21232,1.82864,3.483289
TCGA.CH.5748.01,Cluster I,0.50701,1.2767,0.66306,0.13609,0.32624,-0.19015,1.93976,4.36665
TCGA.CH.5752.01,Cluster I,0.30663,0.27855,-0.19141,-0.01184,-0.024255,0.012415,0.08714,-0.245047
TCGA.CH.5753.01,Cluster I,0.44553,2.1731,1.4913,0.16539,0.42019,-0.2548,3.6644,-0.057342
TCGA.CH.5764.01,Cluster I,-0.014959,1.7323,1.1626,0.4306,0.59933,-0.16873,2.8949,3.162197
TCGA.CH.5765.01,Cluster I,0.39616,0.46119,-0.12127,0.23244,0.48689,-0.25445,0.33992,2.772374
TCGA.CH.5766.01,Cluster I,0.55792,1.3978,0.82903,0.24838,0.24308,0.0053,2.22683,-0.346223
TCGA.CH.5767.01,Cluster I,0.71205,1.9996,1.4157,0.21724,0.22771,-0.01047,3.4153,1.885326
TCGA.CH.5768.01,Cluster I,0.35904,1.2693,0.66492,0.31257,0.46848,-0.15591,1.93422,5.497242
TCGA.CH.5769.01,Cluster I,0.33962,1.4264,0.793,0.34631,0.11687,0.22944,2.2194,2.756094
TCGA.CH.5772.01,Cluster I,0.36653,0.43329,-0.047204,0.4623,0.60623,-0.14393,0.386086,2.167178
TCGA.CH.5788.01,Cluster I,0.044889,0.30319,-0.15097,0.11064,0.62412,-0.51348,0.15222,1.1814371
TCGA.CH.5790.01,Cluster I,0.38521,1,0.37219,0.27333,0.32898,-0.05565,1.37219,7.38787
TCGA.CH.5791.01,Cluster I,0.40599,1.4852,0.77899,0.2706,0.39282,-0.12222,2.26419,1.65186
TCGA.CH.5794.01,Cluster I,0.42828,1.7212,1.0636,0.26047,0.35096,-0.09049,2.7848,0.8645226
TCGA.EJ.5496.01,Cluster I,0.50567,0.99455,0.58875,0.18663,0.49489,-0.30826,1.5833,1.879011
TCGA.EJ.5499.01,Cluster I,0.63824,0.54637,0.086455,0.53484,1.1059,-0.57106,0.632825,2.977375
TCGA.EJ.5505.01,Cluster I,0.52001,0.71536,0.39054,0.14389,0.51513,-0.37124,1.1059,4.30858
TCGA.EJ.5506.01,Cluster I,0.48131,0.56895,0.17334,0.2328,0.48856,-0.25576,0.74229,2.96053
TCGA.EJ.5507.01,Cluster I,0.32572,0.83126,0.17875,0.42383,1.5775,-1.15367,1.01001,1.794281
TCGA.EJ.5510.01,Cluster I,1.0095,1.2321,0.81859,0.19611,0.67032,-0.47421,2.05069,2.957883
TCGA.EJ.5512.01,Cluster I,0.67068,1.0219,0.49077,0.17128,0.88856,-0.71728,1.51267,1.950306
TCGA.EJ.5515.01,Cluster I,0.5368,0.62677,0.12375,0.31488,0.92487,-0.60999,0.75052,1.082211
TCGA.EJ.5517.01,Cluster I,0.96776,0.49178,0.41342,0.44681,0.63053,-0.18372,0.9052,3.688861
TCGA.EJ.5519.01,Cluster I,0.82373,-0.11021,-0.61121,-0.21202,-0.38078,0.16876,-0.72142,-0.330077
TCGA.EJ.5521.01,Cluster I,0.51125,0.64698,0.33171,0.22767,0.60169,-0.37402,0.97869,-2.15211
TCGA.EJ.5522.01,Cluster I,0.50109,0.2432,-0.20176,0.37021,0.47314,-0.10293,0.04144,3.109667
TCGA.EJ.5530.01,Cluster I,0.68704,0.19893,-0.15787,0.32817,0.29012,0.03805,0.04106,1.108657
TCGA.EJ.5532.01,Cluster I,0.54503,0.6266,0.12874,0.27639,0.50784,-0.23145,0.75534,3.294381
TCGA.EJ.7115.01,Cluster I,0.00037334,0.046216,0.17941,0.75631,1.453,-0.69669,0.225626,2.207868
TCGA.EJ.7125.01,Cluster I,1.1309,0.065238,-0.36054,0.074153,0.1206,-0.046447,-0.295302,1.308708
TCGA.EJ.7218.01,Cluster I,0.4995,1.1788,0.73724,0.20876,0.51383,-0.30507,1.91604,-2.87847
TCGA.EJ.7312.01,Cluster I,0.52816,0.4916,0.73607,0.13059,0.086256,0.044334,1.22767,4.019846
TCGA.EJ.7314.01,Cluster I,0.6531,1.6492,1.206,0.27898,0.66641,-0.38743,2.8552,1.729112
TCGA.EJ.7317.01,Cluster I,0.8683,1.4566,0.89477,0.40783,0.83175,-0.42392,2.35137,-1.296178
TCGA.EJ.7321.01,Cluster I,0.35751,0.64562,0.19527,0.076063,-0.032521,0.108584,0.84089,-3.24441
TCGA.EJ.7325.01,Cluster I,0.90216,0.14956,-0.14635,0.42604,0.52556,-0.09952,0.00321,1.973116
TCGA.EJ.7781.01,Cluster I,0.51591,0.96249,0.43625,-0.05338,0.21375,-0.26713,1.39874,-5.95018
TCGA.EJ.7782.01,Cluster I,0.89881,0.0074445,-0.40311,-0.1479,-0.054477,-0.093423,-0.3956655,3.697259
TCGA.EJ.7784.01,Cluster I,0.82211,0.46351,0.05867,-0.027382,0.013031,-0.040413,0.52218,-1.8251255
TCGA.EJ.7786.01,Cluster I,0.4802,0.79677,0.41321,-0.070832,0.32028,-0.391112,1.20998,3.90141
TCGA.EJ.7789.01,Cluster I,0.7706,0.37095,0.30741,-0.30219,0.10995,-0.41214,0.67836,-3.54822
TCGA.EJ.7793.01,Cluster I,0.66674,0.54385,0.3838,0.785,1.4238,-0.6388,0.92765,2.62577
TCGA.EJ.7797.01,Cluster I,0.73603,0.88073,0.68038,0.81415,1.5163,-0.70215,1.56111,0.514388
TCGA.EJ.8469.01,Cluster I,0.60342,-0.21478,-0.37576,0.14469,-0.14532,0.29001,-0.59054,1.653903
TCGA.EJ.A46B.01,Cluster I,0.57231,1.1538,0.78482,0.51848,1.2946,-0.77612,1.93862,0.672904
TCGA.EJ.A46D.01,Cluster I,0.21447,0.79247,0.41665,0.72212,1.0729,-0.35078,1.20912,0.094579
TCGA.EJ.A46E.01,Cluster I,0.36355,1.9756,1.2056,0.49591,1.014,-0.51809,3.1812,2.904417
TCGA.EJ.A46F.01,Cluster I,0.31913,0.58722,0.47895,0.43784,1.0875,-0.64966,1.06617,1.735163
TCGA.EJ.A65E.01,Cluster I,0.66768,0.26812,0.018681,0.18346,1.6915,-1.50804,0.286801,2.725789
TCGA.EJ.A65J.01,Cluster I,0.84994,1.5043,0.66013,0.13362,0.20333,-0.06971,2.16443,2.373065
TCGA.EJ.A65M.01,Cluster I,0.61319,0.521,0.42222,0.2778,0.57709,-0.29929,0.94322,-4.56748
TCGA.EJ.A6RA.01,Cluster I,0.37678,1.1801,0.77359,0.22683,0.77199,-0.54516,1.95369,3.16952
TCGA.EJ.A7NF.01,Cluster I,0.50409,0.84674,0.3951,0.26162,0.7914,-0.52978,1.24184,1.497816
TCGA.EJ.A7NH.01,Cluster I,1.1339,0.58078,0.75797,-0.038934,-0.21189,0.172956,1.33875,3.29418
TCGA.EJ.A7NJ.01,Cluster I,1.0052,0.9115,0.56171,0.31432,0.8401,-0.52578,1.47321,-0.2408215
TCGA.EJ.A7NK.01,Cluster I,0.92441,0.96451,0.49905,0.39463,1.194,-0.79937,1.46356,2.386277
TCGA.EJ.A8FO.01,Cluster I,0.78924,0.75,0.37059,0.18511,0.53744,-0.35233,1.12059,2.575594
TCGA.EJ.A8FS.01,Cluster I,0.55513,1.7926,0.97072,0.45869,0.85392,-0.39523,2.76332,2.05746
TCGA.EJ.AB27.01,Cluster I,0.58507,0.32545,-0.086513,0.13495,0.30012,-0.16517,0.238937,3.587498
TCGA.FC.A4JI.01,Cluster I,-0.53694,0.051514,-0.25271,-0.12976,-0.71309,0.58333,-0.201196,1.40732
TCGA.FC.A5OB.01,Cluster I,0.26695,-0.69435,-0.7618,0.17951,0.012856,0.166654,-1.45615,0.888853
TCGA.FC.A8O0.01,Cluster I,0.39547,-0.50266,-0.32165,0.25932,0.25459,0.00473,-0.82431,1.001437
TCGA.G9.6339.01,Cluster I,0.81262,0.40254,0.50145,0.12634,0.64405,-0.51771,0.90399,0.92372
TCGA.G9.6342.01,Cluster I,0.49486,0.63828,0.29284,0.23434,1.0415,-0.80716,0.93112,-2.1845
TCGA.G9.6343.01,Cluster I,0.30898,0.35503,0.086299,0.19184,0.77609,-0.58425,0.441329,1.706868
TCGA.G9.6351.01,Cluster I,0.47558,0.22932,-0.16926,0.33268,0.45007,-0.11739,0.06006,-0.711721
TCGA.G9.6363.01,Cluster I,0.75662,-0.87081,-0.86499,0.3124,-0.070817,0.383217,-1.7358,-3.42429
TCGA.G9.6366.01,Cluster I,-0.01774,0.097994,-0.14059,0.19621,0.37044,-0.17423,-0.042596,-1.666316
