ID,Cluster,TNF-Signature
TCGA.E1.5318.01,Cluster I,862.2184449
TCGA.E1.5319.01,Cluster I,1084.86451
TCGA.E1.5322.01,Cluster I,1219.037333
TCGA.E1.A7YD.01,Cluster I,1001.920137
TCGA.E1.A7YH.01,Cluster I,1056.746103
TCGA.E1.A7YI.01,Cluster I,924.3740278
TCGA.E1.A7YJ.01,Cluster I,1855.043168
TCGA.E1.A7YK.01,Cluster I,1750.286577
TCGA.E1.A7YM.01,Cluster I,966.299095
TCGA.E1.A7YN.01,Cluster I,2446.392545
TCGA.E1.A7YO.01,Cluster I,748.8793286
TCGA.E1.A7YS.01,Cluster I,547.6444968
TCGA.E1.A7YU.01,Cluster I,812.5405715
TCGA.E1.A7YV.01,Cluster I,685.552418
TCGA.E1.A7YW.01,Cluster I,1156.767923
TCGA.E1.A7YY.01,Cluster I,453.4951792
TCGA.E1.A7Z2.01,Cluster I,724.7947145
TCGA.E1.A7Z3.01,Cluster I,901.6443268
TCGA.E1.A7Z4.01,Cluster I,1259.93174
TCGA.E1.A7Z6.01,Cluster I,1092.063025
TCGA.EZ.7264.01,Cluster I,451.582468
TCGA.F6.A8O3.01,Cluster I,413.9318569
TCGA.F6.A8O4.01,Cluster I,428.4012938
TCGA.FG.5962.01,Cluster I,645.3806307
TCGA.FG.5963.01,Cluster I,1713.433378
TCGA.FG.5964.01,Cluster I,1151.026713
TCGA.FG.5965.01,Cluster I,1297.028122
TCGA.FG.5965.02,Cluster I,1353.937979
TCGA.FG.5965.02.1,Cluster I,215.4706312
TCGA.FG.6688.01,Cluster I,1676.91782
TCGA.FG.6689.01,Cluster I,1040.409611
TCGA.FG.6690.01,Cluster I,1148.772436
TCGA.FG.6691.01,Cluster I,1555.85034
TCGA.FG.7634.01,Cluster I,1369.400881
TCGA.FG.7636.01,Cluster I,780.5173124
TCGA.FG.7637.01,Cluster I,813.9081125
TCGA.FG.7638.01,Cluster I,633.947644
TCGA.FG.7641.01,Cluster I,305.2677669
TCGA.FG.7643.01,Cluster I,792.7251217
TCGA.FG.8181.01,Cluster I,719.3955324
TCGA.FG.8182.01,Cluster I,1138.291143
TCGA.FG.8185.01,Cluster I,962.7149751
TCGA.FG.8186.01,Cluster I,1328.131047
TCGA.FG.8187.01,Cluster I,1009.425981
TCGA.FG.8188.01,Cluster I,1283.803076
TCGA.FG.8189.01,Cluster I,138.4308125
TCGA.FG.8191.01,Cluster I,1471.515731
TCGA.FG.A4MT.01,Cluster I,826.1026108
TCGA.FG.A4MT.02,Cluster I,832.1849079
TCGA.FG.A4MW.01,Cluster I,1186.412353
TCGA.FG.A4MX.01,Cluster I,1080.10671
TCGA.FG.A4MY.01,Cluster I,1250.770066
TCGA.FG.A60J.01,Cluster I,1092.397878
TCGA.FG.A60K.01,Cluster I,867.3852644
TCGA.FG.A60L.01,Cluster I,1409.090589
TCGA.FG.A6IZ.01,Cluster I,741.6267424
TCGA.FG.A6J1.01,Cluster I,900.1976801
TCGA.FG.A70Y.01,Cluster I,1039.286368
TCGA.FG.A710.01,Cluster I,1442.807695
TCGA.FG.A711.01,Cluster I,589.130828
TCGA.FG.A713.01,Cluster I,470.4119574
TCGA.FG.A87N.01,Cluster I,937.7407485
TCGA.FG.A87Q.01,Cluster I,1803.958931
TCGA.FN.7833.01,Cluster I,1784.937935
TCGA.HT.7467.01,Cluster I,500.478539
TCGA.HT.7468.01,Cluster I,760.5397706
TCGA.HT.7469.01,Cluster I,1070.81744
TCGA.HT.7470.01,Cluster I,703.661217
TCGA.HT.7471.01,Cluster I,1124.949248
TCGA.HT.7472.01,Cluster I,1233.78258
TCGA.HT.7473.01,Cluster I,1541.9883
TCGA.HT.7474.01,Cluster I,573.9358958
TCGA.HT.7475.01,Cluster I,244.1815811
TCGA.HT.7476.01,Cluster I,847.2716812
TCGA.HT.7477.01,Cluster I,1038.360858
TCGA.HT.7478.01,Cluster I,1758.380586
TCGA.HT.7479.01,Cluster I,1423.927232
TCGA.HT.7480.01,Cluster I,509.5452053
TCGA.HT.7481.01,Cluster I,446.2481247
TCGA.HT.7482.01,Cluster I,1340.196551
TCGA.HT.7483.01,Cluster I,986.1009051
TCGA.HT.7485.01,Cluster I,985.7448178
TCGA.HT.7601.01,Cluster I,1650.215141
TCGA.HT.7602.01,Cluster I,1000.173264
TCGA.HT.7603.01,Cluster I,342.55329
TCGA.HT.7604.01,Cluster I,974.8424755
TCGA.HT.7605.01,Cluster I,725.1222579
TCGA.HT.7606.01,Cluster I,575.4951361
TCGA.HT.7607.01,Cluster I,702.5315318
TCGA.HT.7608.01,Cluster I,1109.212339
TCGA.HT.7609.01,Cluster I,1165.746717
TCGA.HT.7610.01,Cluster I,375.6816462
TCGA.HT.7611.01,Cluster I,1294.232917
TCGA.HT.7616.01,Cluster I,1692.30936
TCGA.HT.7620.01,Cluster I,816.6971824
TCGA.HT.7676.01,Cluster I,1138.996906
TCGA.HT.7677.01,Cluster I,804.276004
TCGA.HT.7680.01,Cluster I,1701.884165
TCGA.HT.7681.01,Cluster I,838.5622069
TCGA.HT.7684.01,Cluster I,1554.734936
TCGA.HT.7686.01,Cluster I,1617.674023
TCGA.HT.7687.01,Cluster I,759.7250444
TCGA.HT.7688.01,Cluster I,439.3822416
TCGA.HT.7689.01,Cluster I,1131.66965
TCGA.HT.7690.01,Cluster I,1368.598747
TCGA.HT.7691.01,Cluster I,1791.721231
TCGA.HT.7692.01,Cluster I,795.7425623
TCGA.HT.7693.01,Cluster I,1276.356039
TCGA.HT.7694.01,Cluster I,333.5136801
TCGA.HT.7695.01,Cluster I,432.7183559
TCGA.HT.7854.01,Cluster I,1791.775269
TCGA.HT.7855.01,Cluster I,902.7353586
TCGA.HT.7856.01,Cluster I,412.1843272
TCGA.HT.7858.01,Cluster I,1472.906563
TCGA.HT.7860.01,Cluster I,1757.093902
TCGA.HT.7873.01,Cluster I,892.0534734
TCGA.HT.7874.01,Cluster I,366.8184079
TCGA.HT.7875.01,Cluster I,488.2937413
TCGA.HT.7877.01,Cluster I,631.2780108
TCGA.HT.7879.01,Cluster I,1130.30397
TCGA.HT.7880.01,Cluster I,531.7600546
TCGA.HT.7881.01,Cluster I,372.1686573
TCGA.HT.7884.01,Cluster I,598.842951
TCGA.HT.7902.01,Cluster I,775.9801952
TCGA.HT.8010.01,Cluster I,872.9330688
TCGA.HT.8011.01,Cluster I,897.4784339
TCGA.HT.8012.01,Cluster I,759.5155564
TCGA.HT.8013.01,Cluster I,1527.439078
TCGA.HT.8015.01,Cluster I,1125.812482
TCGA.HT.8019.01,Cluster I,319.7510266
TCGA.HT.8104.01,Cluster I,1431.681951
TCGA.HT.8105.01,Cluster I,836.4146799
TCGA.HT.8107.01,Cluster I,657.2431803
TCGA.HT.8108.01,Cluster I,1009.992293
TCGA.HT.8109.01,Cluster I,697.5385088
TCGA.HT.8110.01,Cluster I,1843.843836
TCGA.HT.8111.01,Cluster I,1202.82568
TCGA.HT.8113.01,Cluster I,343.3687399
TCGA.HT.8114.01,Cluster I,1478.414161
TCGA.HT.8558.01,Cluster I,261.1244804
TCGA.HT.8564.01,Cluster I,867.6635588
TCGA.HT.A4DS.01,Cluster I,1557.94949
TCGA.HT.A4DV.01,Cluster I,768.8745982
TCGA.HT.A5R5.01,Cluster I,1783.901297
TCGA.HT.A5R7.01,Cluster I,717.0728153
TCGA.HT.A5R9.01,Cluster I,531.1507036
TCGA.HT.A5RB.01,Cluster I,512.2546283
TCGA.HT.A5RC.01,Cluster I,1630.896324
TCGA.HT.A614.01,Cluster I,945.9030033
TCGA.HT.A615.01,Cluster I,1205.911114
TCGA.HT.A616.01,Cluster I,733.3096297
TCGA.HT.A617.01,Cluster I,1634.702366
TCGA.HT.A618.01,Cluster I,1674.477819
TCGA.HT.A619.01,Cluster I,505.5252623
TCGA.HT.A61A.01,Cluster I,285.4539656
TCGA.HT.A61B.01,Cluster I,1600.811546
TCGA.HT.A74H.01,Cluster I,1273.996803
TCGA.HT.A74J.01,Cluster I,913.7196518
TCGA.HT.A74K.01,Cluster I,1133.901968
TCGA.HT.A74L.01,Cluster I,941.6822697
TCGA.HT.A74O.01,Cluster I,1650.411159
TCGA.HW.7486.01,Cluster I,897.8657283
TCGA.HW.7487.01,Cluster I,430.0612654
TCGA.HW.7489.01,Cluster I,669.1706248
TCGA.HW.7490.01,Cluster I,1383.823852
TCGA.HW.7491.01,Cluster I,428.0105511
TCGA.HW.7493.01,Cluster I,1038.830904
TCGA.HW.7495.01,Cluster I,612.5841268
TCGA.HW.8319.01,Cluster I,759.2652838
TCGA.HW.8320.01,Cluster I,1331.513751
TCGA.HW.8321.01,Cluster I,1268.416795
TCGA.HW.8322.01,Cluster I,732.0558577
TCGA.HW.A5KJ.01,Cluster I,797.4047617
TCGA.HW.A5KK.01,Cluster I,1905.305713
TCGA.HW.A5KL.01,Cluster I,968.8716459
TCGA.HW.A5KM.01,Cluster I,1980.760445
TCGA.IK.7675.01,Cluster I,769.5897766
TCGA.IK.8125.01,Cluster I,579.1385713
TCGA.KT.A74X.01,Cluster I,735.8397682
TCGA.KT.A7W1.01,Cluster I,1455.151847
TCGA.P5.A5ET.01,Cluster I,509.5821708
TCGA.P5.A5EV.01,Cluster I,870.6321465
TCGA.P5.A5EW.01,Cluster I,1309.814351
TCGA.P5.A5EX.01,Cluster I,2073.133394
TCGA.P5.A5EY.01,Cluster I,926.5737594
TCGA.P5.A5EZ.01,Cluster I,1195.442394
TCGA.P5.A5F0.01,Cluster I,181.1533769
TCGA.P5.A5F1.01,Cluster I,1222.109301
TCGA.P5.A5F2.01,Cluster I,809.5843374
TCGA.P5.A5F4.01,Cluster I,479.7134445
TCGA.P5.A5F6.01,Cluster I,1429.922733
TCGA.P5.A72W.01,Cluster I,882.8991667
TCGA.P5.A72X.01,Cluster I,1206.739296
TCGA.P5.A72Z.01,Cluster I,618.7517634
TCGA.P5.A730.01,Cluster I,1038.160285
TCGA.P5.A731.01,Cluster I,1120.74809
TCGA.P5.A733.01,Cluster I,886.1564461
TCGA.P5.A735.01,Cluster I,816.8213936
TCGA.P5.A736.01,Cluster I,1687.886688
TCGA.P5.A737.01,Cluster I,823.468165
TCGA.P5.A77W.01,Cluster I,510.0235992
TCGA.P5.A77X.01,Cluster I,269.0901913
TCGA.P5.A780.01,Cluster I,1337.150347
TCGA.P5.A781.01,Cluster I,821.5056176
TCGA.QH.A65R.01,Cluster I,970.4837222
TCGA.QH.A65S.01,Cluster I,1089.867028
TCGA.QH.A65V.01,Cluster I,1059.215088
TCGA.QH.A65X.01,Cluster I,1088.567304
TCGA.QH.A65Z.01,Cluster I,731.6856476
TCGA.QH.A6CS.01,Cluster I,1333.879683
TCGA.QH.A6CU.01,Cluster I,1411.677977
TCGA.QH.A6CV.01,Cluster I,1382.270969
TCGA.QH.A6CW.01,Cluster I,1544.084488
TCGA.QH.A6CX.01,Cluster I,1576.457406
TCGA.QH.A6CY.01,Cluster I,495.8241742
TCGA.QH.A6CZ.01,Cluster I,373.4855013
TCGA.QH.A6X3.01,Cluster I,963.4748139
TCGA.QH.A6X4.01,Cluster I,529.3936234
TCGA.QH.A6X5.01,Cluster I,784.61556
TCGA.QH.A6X8.01,Cluster I,752.064196
TCGA.QH.A6X9.01,Cluster I,588.7488987
TCGA.QH.A6XA.01,Cluster I,976.8311967
TCGA.QH.A6XC.01,Cluster I,1092.499634
TCGA.QH.A86X.01,Cluster I,724.5009346
TCGA.QH.A870.01,Cluster I,829.2777289
TCGA.R8.A6MK.01,Cluster I,816.3232639
TCGA.R8.A6ML.01,Cluster I,695.2863776
TCGA.R8.A6MO.01,Cluster I,988.6998985
TCGA.R8.A73M.01,Cluster I,458.5229749
TCGA.RY.A83X.01,Cluster I,663.8776653
TCGA.RY.A83Y.01,Cluster I,1048.729296
TCGA.RY.A83Z.01,Cluster I,974.9288999
TCGA.RY.A840.01,Cluster I,572.5995087
TCGA.RY.A843.01,Cluster I,776.1840801
TCGA.RY.A845.01,Cluster I,801.106817
TCGA.RY.A847.01,Cluster I,879.1984835
TCGA.S9.A6TS.01,Cluster I,920.8331541
TCGA.S9.A6TU.01,Cluster I,1383.936483
TCGA.S9.A6TW.01,Cluster I,1044.741855
TCGA.S9.A6TX.01,Cluster I,913.3957557
TCGA.S9.A6TY.01,Cluster I,304.8001417
TCGA.S9.A6TZ.01,Cluster I,1131.463353
TCGA.S9.A6U1.01,Cluster I,1102.112129
TCGA.S9.A6U2.01,Cluster I,956.010238
TCGA.S9.A6U5.01,Cluster I,1284.85253
TCGA.S9.A6U6.01,Cluster I,907.6454878
TCGA.S9.A6U8.01,Cluster I,1225.825932
TCGA.S9.A6U9.01,Cluster I,1746.674992
TCGA.S9.A6UB.01,Cluster I,395.5323104
TCGA.S9.A6WD.01,Cluster I,703.3476352
TCGA.S9.A6WE.01,Cluster I,687.1087111
TCGA.S9.A6WH.01,Cluster I,633.5489084
TCGA.S9.A6WI.01,Cluster I,515.7550515
TCGA.S9.A6WL.01,Cluster I,684.9158483
TCGA.S9.A6WM.01,Cluster I,1295.752938
TCGA.S9.A6WN.01,Cluster I,1848.636503
TCGA.S9.A6WO.01,Cluster I,1103.53702
TCGA.S9.A6WP.01,Cluster I,1054.509141
TCGA.S9.A6WQ.01,Cluster I,1135.868823
TCGA.S9.A7IQ.01,Cluster I,249.0444772
TCGA.S9.A7IS.01,Cluster I,930.6203904
TCGA.S9.A7IX.01,Cluster I,1531.311788
TCGA.S9.A7IY.01,Cluster I,1211.308681
TCGA.S9.A7IZ.01,Cluster I,1064.217122
TCGA.S9.A7J0.01,Cluster I,553.6322233
TCGA.S9.A7J1.01,Cluster I,869.9582793
TCGA.S9.A7J2.01,Cluster I,824.8400042
TCGA.S9.A7J3.01,Cluster I,945.3459443
TCGA.S9.A7QW.01,Cluster I,562.1110185
TCGA.S9.A7QX.01,Cluster I,945.1004319
TCGA.S9.A7QY.01,Cluster I,712.9227568
TCGA.S9.A7QZ.01,Cluster I,417.2193887
TCGA.S9.A7R1.01,Cluster I,834.4801148
TCGA.S9.A7R2.01,Cluster I,1454.140547
TCGA.S9.A7R3.01,Cluster I,1372.000349
TCGA.S9.A7R4.01,Cluster I,1372.649901
TCGA.S9.A7R8.01,Cluster I,1050.657127
TCGA.S9.A89V.01,Cluster I,1093.74546
TCGA.TM.A7C3.01,Cluster I,1052.210645
TCGA.TM.A7C4.01,Cluster I,314.9022109
TCGA.TM.A7C5.01,Cluster I,636.291356
TCGA.TM.A7CA.01,Cluster I,576.9120692
TCGA.TM.A7CF.01,Cluster I,380.0411927
TCGA.TM.A7CF.02,Cluster I,600.7982481
TCGA.TM.A84B.01,Cluster I,1086.835723
TCGA.TM.A84F.01,Cluster I,1896.597674
TCGA.TM.A84G.01,Cluster I,427.1196716
TCGA.TM.A84H.01,Cluster I,701.8262775
TCGA.TM.A84I.01,Cluster I,937.4596204
TCGA.TM.A84J.01,Cluster I,665.066155
TCGA.TM.A84L.01,Cluster I,1404.435321
TCGA.TM.A84M.01,Cluster I,552.884556
TCGA.TM.A84O.01,Cluster I,948.8101872
TCGA.TM.A84Q.01,Cluster I,1322.959615
TCGA.TM.A84R.01,Cluster I,196.7743629
TCGA.TM.A84S.01,Cluster I,984.7529199
TCGA.TM.A84T.01,Cluster I,937.110973
TCGA.TQ.A7RF.01,Cluster I,1042.876892
TCGA.TQ.A7RG.01,Cluster I,1005.509905
TCGA.TQ.A7RH.01,Cluster I,1331.65568
TCGA.TQ.A7RI.01,Cluster I,845.4197814
TCGA.TQ.A7RJ.01,Cluster I,1025.286858
TCGA.TQ.A7RK.01,Cluster I,876.3146721
TCGA.TQ.A7RK.02,Cluster I,1201.518039
TCGA.TQ.A7RK.02.1,Cluster I,956.7186518
TCGA.TQ.A7RM.01,Cluster I,357.7122483
TCGA.TQ.A7RN.01,Cluster I,673.3162092
TCGA.TQ.A7RO.01,Cluster I,789.715416
TCGA.TQ.A7RP.01,Cluster I,1302.550308
TCGA.TQ.A7RQ.01,Cluster I,586.2352137
TCGA.TQ.A7RR.01,Cluster I,1043.192185
TCGA.TQ.A7RS.01,Cluster I,701.8977287
TCGA.TQ.A7RU.01,Cluster I,543.5278968
TCGA.TQ.A7RV.01,Cluster I,674.9365352
TCGA.TQ.A7RV.02,Cluster I,1191.494177
TCGA.TQ.A7RW.01,Cluster I,1362.12319
TCGA.TQ.A8XE.01,Cluster I,918.3116029
TCGA.TQ.A8XE.02,Cluster I,1152.792785
TCGA.VM.A8C8.01,Cluster I,1027.246545
TCGA.VM.A8C9.01,Cluster I,1880.224586
TCGA.VM.A8CA.01,Cluster I,1139.146557
TCGA.VM.A8CB.01,Cluster I,464.5508318
TCGA.VM.A8CD.01,Cluster I,1835.38997
TCGA.VM.A8CE.01,Cluster I,1076.385395
TCGA.VM.A8CF.01,Cluster I,1451.227409
TCGA.VM.A8CH.01,Cluster I,1194.129984
TCGA.VV.A829.01,Cluster I,980.8058032
TCGA.VV.A86M.01,Cluster I,1098.820177
TCGA.VW.A7QS.01,Cluster I,871.5047075
TCGA.VW.A8FI.01,Cluster I,1456.365952
TCGA.W9.A837.01,Cluster I,483.8048671
TCGA.WH.A86K.01,Cluster I,1009.135495
TCGA.WY.A858.01,Cluster I,1604.008527
TCGA.WY.A859.01,Cluster I,351.2286181
TCGA.WY.A85A.01,Cluster I,758.3033081
TCGA.WY.A85B.01,Cluster I,1264.749224
TCGA.WY.A85C.01,Cluster I,893.3238058
TCGA.WY.A85D.01,Cluster I,1116.40884
TCGA.WY.A85E.01,Cluster I,568.9644556
TCGA.2V.A95S.01,Cluster I,3336.814686
TCGA.2Y.A9GS.01,Cluster I,2776.962016
TCGA.2Y.A9GT.01,Cluster I,3088.830323
TCGA.2Y.A9GU.01,Cluster I,2117.185403
TCGA.2Y.A9GV.01,Cluster I,3040.689934
TCGA.2Y.A9GY.01,Cluster I,2945.416454
TCGA.2Y.A9GZ.01,Cluster I,2221.177641
TCGA.2Y.A9H0.01,Cluster I,2439.130525
TCGA.2Y.A9H1.01,Cluster I,2735.9336
TCGA.2Y.A9H2.01,Cluster I,2986.284599
TCGA.2Y.A9H3.01,Cluster I,2949.73949
TCGA.2Y.A9H4.01,Cluster I,2529.674088
TCGA.2Y.A9H5.01,Cluster I,2792.644264
TCGA.2Y.A9H7.01,Cluster I,2351.113698
TCGA.2Y.A9H8.01,Cluster I,2671.307601
TCGA.2Y.A9H9.01,Cluster I,2547.229142
TCGA.2Y.A9HA.01,Cluster I,2415.9556
TCGA.2Y.A9HB.01,Cluster I,2875.365047
TCGA.3K.AAZ8.01,Cluster I,2583.260871
TCGA.4R.AA8I.01,Cluster I,2463.616939
TCGA.5R.AA1C.01,Cluster I,2226.311987
TCGA.BC.4072.01,Cluster I,3081.944331
TCGA.BC.4073.01,Cluster I,3263.222274
TCGA.BC.A10S.01,Cluster I,3015.656811
TCGA.BC.A10U.01,Cluster I,2425.464554
TCGA.BC.A10W.01,Cluster I,2841.171651
TCGA.BC.A10Y.01,Cluster I,2577.817455
TCGA.BC.A10Z.01,Cluster I,2170.617124
TCGA.BC.A216.01,Cluster I,2622.679443
TCGA.BC.A217.01,Cluster I,2492.848139
TCGA.BC.A3KF.01,Cluster I,2252.797673
TCGA.BC.A3KG.01,Cluster I,2057.961923
TCGA.BC.A5W4.01,Cluster I,2082.852754
TCGA.BC.A69I.01,Cluster I,2765.413511
TCGA.BC.A8YO.01,Cluster I,2941.240253
TCGA.BD.A2L6.01,Cluster I,2424.176366
TCGA.BW.A5NO.01,Cluster I,2628.963589
TCGA.BW.A5NP.01,Cluster I,2350.604085
TCGA.BW.A5NQ.01,Cluster I,2924.226455
TCGA.CC.5259.01,Cluster I,2499.010892
TCGA.CC.5264.01,Cluster I,2417.597455
TCGA.CC.A123.01,Cluster I,2424.739823
TCGA.CC.A3MB.01,Cluster I,2530.858401
TCGA.CC.A3MC.01,Cluster I,2821.684484
TCGA.CC.A5UD.01,Cluster I,2228.455779
TCGA.CC.A5UE.01,Cluster I,2392.710159
TCGA.CC.A7IF.01,Cluster I,2316.888856
TCGA.CC.A7IG.01,Cluster I,2367.465104
TCGA.CC.A7IH.01,Cluster I,2166.803892
TCGA.CC.A7IK.01,Cluster I,2071.175846
TCGA.CC.A7IL.01,Cluster I,2160.366498
TCGA.CC.A8HS.01,Cluster I,2109.550079
TCGA.CC.A8HT.01,Cluster I,2706.996698
TCGA.CC.A8HU.01,Cluster I,2139.417162
TCGA.CC.A8HV.01,Cluster I,2330.670987
TCGA.CC.A9FS.01,Cluster I,2471.772204
TCGA.CC.A9FU.01,Cluster I,2280.350227
TCGA.CC.A9FW.01,Cluster I,2400.822908
TCGA.DD.A113.01,Cluster I,2632.020305
TCGA.DD.A115.01,Cluster I,2687.89877
TCGA.DD.A116.01,Cluster I,2580.330455
TCGA.DD.A118.01,Cluster I,2218.05039
TCGA.DD.A119.01,Cluster I,2726.30209
TCGA.DD.A11A.01,Cluster I,2474.199371
TCGA.DD.A11B.01,Cluster I,2341.805028
TCGA.DD.A11D.01,Cluster I,2513.42649
TCGA.DD.A1EA.01,Cluster I,2752.813937
TCGA.DD.A1EB.01,Cluster I,2528.942909
TCGA.DD.A1EE.01,Cluster I,2460.745784
TCGA.DD.A1EF.01,Cluster I,2659.810177
TCGA.DD.A1EH.01,Cluster I,2502.744604
TCGA.DD.A1EJ.01,Cluster I,2396.656991
TCGA.DD.A1EK.01,Cluster I,2737.097816
TCGA.DD.A1EL.01,Cluster I,2423.052115
TCGA.DD.A39V.01,Cluster I,2925.288823
TCGA.DD.A39W.01,Cluster I,2339.668409
TCGA.DD.A39X.01,Cluster I,2724.562703
TCGA.DD.A39Y.01,Cluster I,2475.100262
TCGA.DD.A39Z.01,Cluster I,2171.655041
TCGA.DD.A3A1.01,Cluster I,2772.587528
TCGA.DD.A3A2.01,Cluster I,2450.150152
TCGA.DD.A3A3.01,Cluster I,2393.128483
TCGA.DD.A3A4.01,Cluster I,2298.891914
TCGA.DD.A3A5.01,Cluster I,2519.359572
TCGA.DD.A3A7.01,Cluster I,2522.820697
TCGA.DD.A3A8.01,Cluster I,2320.597216
TCGA.DD.A4NE.01,Cluster I,2280.690362
TCGA.DD.A4NF.01,Cluster I,2342.764496
TCGA.DD.A4NG.01,Cluster I,2685.351914
TCGA.DD.A4NI.01,Cluster I,2927.253703
TCGA.DD.A4NJ.01,Cluster I,2901.986847
TCGA.DD.A4NK.01,Cluster I,2343.741864
TCGA.DD.A4NL.01,Cluster I,3002.510561
TCGA.DD.A4NN.01,Cluster I,2330.184535
TCGA.DD.A4NO.01,Cluster I,2674.751482
TCGA.DD.A4NP.01,Cluster I,2567.324923
TCGA.DD.A4NQ.01,Cluster I,2760.681734
TCGA.DD.A4NV.01,Cluster I,2669.797701
TCGA.DD.A73A.01,Cluster I,2719.862936
TCGA.DD.A73B.01,Cluster I,2020.268946
TCGA.DD.A73C.01,Cluster I,2506.771774
TCGA.DD.A73D.01,Cluster I,2053.021322
TCGA.DD.A73E.01,Cluster I,2012.950354
TCGA.DD.A73F.01,Cluster I,2956.302505
TCGA.DD.A73G.01,Cluster I,2427.213225
TCGA.DD.AA3A.01,Cluster I,2623.759478
TCGA.DD.AAC8.01,Cluster I,2637.702435
TCGA.DD.AACA.01,Cluster I,2467.651971
TCGA.DD.AACA.02,Cluster I,2264.821579
TCGA.DD.AACA.02.1,Cluster I,2048.036955
TCGA.DD.AACB.01,Cluster I,2860.673215
TCGA.DD.AACC.01,Cluster I,3558.466948
TCGA.DD.AACD.01,Cluster I,2644.198222
TCGA.DD.AACE.01,Cluster I,2548.244617
TCGA.DD.AACF.01,Cluster I,2738.645024
TCGA.DD.AACG.01,Cluster I,2548.160764
TCGA.DD.AACH.01,Cluster I,2667.616832
TCGA.DD.AACI.01,Cluster I,3251.895583
TCGA.DD.AACJ.01,Cluster I,2422.805065
TCGA.DD.AACK.01,Cluster I,2581.904677
TCGA.DD.AACL.01,Cluster I,2884.119025
TCGA.DD.AACO.01,Cluster I,2602.244841
TCGA.DD.AACP.01,Cluster I,2352.544233
TCGA.DD.AACQ.01,Cluster I,2196.824629
TCGA.DD.AACS.01,Cluster I,2438.267649
TCGA.DD.AACT.01,Cluster I,3013.545826
TCGA.DD.AACU.01,Cluster I,2853.069133
TCGA.DD.AACV.01,Cluster I,2247.648348
TCGA.DD.AACW.01,Cluster I,2488.936295
TCGA.DD.AACX.01,Cluster I,2504.869578
TCGA.DD.AACY.01,Cluster I,2640.469087
TCGA.DD.AACZ.01,Cluster I,3039.297423
TCGA.DD.AAD0.01,Cluster I,2438.197363
TCGA.DD.AAD6.01,Cluster I,2380.432577
TCGA.DD.AAD8.01,Cluster I,2560.562209
TCGA.DD.AADA.01,Cluster I,2919.697126
TCGA.DD.AADB.01,Cluster I,2843.621407
TCGA.DD.AADC.01,Cluster I,2158.594908
TCGA.DD.AADD.01,Cluster I,2254.084433
TCGA.DD.AADF.01,Cluster I,2430.339333
TCGA.DD.AADG.01,Cluster I,2227.824318
TCGA.DD.AADI.01,Cluster I,3033.589474
TCGA.DD.AADJ.01,Cluster I,2470.529934
TCGA.DD.AADL.01,Cluster I,2293.200753
TCGA.DD.AADM.01,Cluster I,2648.731838
TCGA.DD.AADN.01,Cluster I,2720.123761
TCGA.DD.AADO.01,Cluster I,2876.179754
TCGA.DD.AADP.01,Cluster I,2711.890233
TCGA.DD.AADQ.01,Cluster I,2863.620033
TCGA.DD.AADR.01,Cluster I,2663.186756
TCGA.DD.AADS.01,Cluster I,2887.195647
TCGA.DD.AADU.01,Cluster I,2751.659686
TCGA.DD.AADV.01,Cluster I,2520.023768
TCGA.DD.AADY.01,Cluster I,2384.205007
TCGA.DD.AAE1.01,Cluster I,2643.390509
TCGA.DD.AAE2.01,Cluster I,2845.547362
TCGA.DD.AAE3.01,Cluster I,2678.70036
TCGA.DD.AAE4.01,Cluster I,3090.797268
TCGA.DD.AAE6.01,Cluster I,1847.91428
TCGA.DD.AAE7.01,Cluster I,2785.943234
TCGA.DD.AAE9.01,Cluster I,2226.662737
TCGA.DD.AAEA.01,Cluster I,2690.828776
TCGA.DD.AAEB.01,Cluster I,2308.128046
TCGA.DD.AAED.01,Cluster I,2428.465276
TCGA.DD.AAEE.01,Cluster I,2394.662563
TCGA.DD.AAEG.01,Cluster I,2525.887306
TCGA.DD.AAEH.01,Cluster I,2983.219729
TCGA.DD.AAEI.01,Cluster I,2788.81192
TCGA.DD.AAEK.01,Cluster I,3141.091641
TCGA.DD.AAVP.01,Cluster I,2319.378465
TCGA.DD.AAVS.01,Cluster I,2707.192496
TCGA.DD.AAVU.01,Cluster I,2411.314985
TCGA.DD.AAVX.01,Cluster I,2946.599477
TCGA.DD.AAVY.01,Cluster I,2271.335607
TCGA.DD.AAVZ.01,Cluster I,2661.478015
TCGA.DD.AAW1.01,Cluster I,2528.220786
TCGA.DD.AAW2.01,Cluster I,2233.696248
TCGA.DD.AAW3.01,Cluster I,2212.399984
TCGA.ED.A459.01,Cluster I,2797.841122
TCGA.ED.A66Y.01,Cluster I,2137.924775
TCGA.ED.A7PY.01,Cluster I,2406.217021
TCGA.ED.A7PZ.01,Cluster I,2002.196185
TCGA.ED.A7XO.01,Cluster I,2906.599703
TCGA.ED.A7XP.01,Cluster I,2754.246108
TCGA.ED.A8O5.01,Cluster I,2450.68637
TCGA.ED.A8O6.01,Cluster I,2530.556885
TCGA.EP.A12J.01,Cluster I,2435.375419
TCGA.EP.A26S.01,Cluster I,2175.61748
TCGA.EP.A2KA.01,Cluster I,3042.975872
TCGA.EP.A2KB.01,Cluster I,2626.241679
TCGA.EP.A2KC.01,Cluster I,2783.174284
TCGA.EP.A3JL.01,Cluster I,3114.914126
