ID,Cluster,IFNG
TCGA.AX.A2IN.01,Cluster II,9.101417199
TCGA.AJ.A3OL.01,Cluster II,2.307948456
TCGA.D7.6518.01,Cluster IV,8.491394859
TCGA.HF.7136.01,Cluster IV,NA
TCGA.GF.A3OT.06,Cluster III,9.513628524
TCGA.AA.3712.01,Cluster II,8.014738423
TCGA.AH.6644.01,Cluster IV,7.071962339
TCGA.ER.A19B.06,Cluster IV,4.794575066
TCGA.DI.A2QY.01,Cluster II,2.682324596
TCGA.86.8075.01,Cluster IV,7.730296208
TCGA.EW.A1OW.01,Cluster III,8.405301248
TCGA.BA.6872.01,Cluster III,6.492397435
TCGA.DD.AAE0.01,Cluster II,6.965328004
TCGA.ET.A3DR.01,Cluster IV,1.735356331
TCGA.CM.5862.01,Cluster II,2.434097322
TCGA.CV.6950.01,Cluster III,8.892314466
TCGA.24.2033.01,Cluster II,NA
TCGA.95.7039.01,Cluster IV,7.786295324
TCGA.EJ.5525.01,Cluster IV,2.624966472
TCGA.24.2024.01,Cluster II,5.819547603
TCGA.56.7223.01,Cluster II,4.614219281
TCGA.3G.AB0Q.01,Cluster IV,6.866941636
TCGA.CF.A9FL.01,Cluster III,4.842700793
TCGA.D3.A8GI.06,Cluster II,2.221074277
TCGA.DB.A4XG.01,Cluster I,0.548308802
TCGA.AO.A126.01,Cluster IV,7.194248456
TCGA.66.2792.01,Cluster III,7.736883934
TCGA.D8.A27H.01,Cluster IV,5.833003923
TCGA.85.A53L.01,Cluster III,6.741644774
TCGA.FD.A6TF.01,Cluster IV,6.30996946
TCGA.C5.A7X8.01,Cluster II,6.926231861
TCGA.VQ.A928.01,Cluster IV,5.022429384
TCGA.CR.7365.01,Cluster III,7.398547592
TCGA.5K.AAAP.01,Cluster II,7.583248059
TCGA.X7.A8M1.01,Cluster II,6.89020177
TCGA.DY.A1DC.01,Cluster II,7.17244071
TCGA.A8.A093.01,Cluster II,2.242396289
TCGA.DD.AADW.01,Cluster IV,5.573619612
TCGA.OY.A56P.01,Cluster II,NA
TCGA.64.5774.01,Cluster II,7.098717456
TCGA.AR.A2LR.01,Cluster II,5.568915612
TCGA.HT.8011.01,Cluster I,1.494258581
TCGA.E8.A413.01,Cluster IV,7.998881559
TCGA.AP.A3K1.01,Cluster II,5.911320499
TCGA.LL.A6FR.01,Cluster II,0.81634019
TCGA.XM.AAZ2.01,Cluster IV,6.50323591
TCGA.56.A62T.01,Cluster III,6.580394132
TCGA.CV.7102.01,Cluster III,8.121566532
TCGA.CL.5917.01,Cluster II,2.091224904
TCGA.F4.6459.01,Cluster IV,6.183276411
TCGA.CC.5262.01,Cluster IV,7.703942137
TCGA.3C.AALK.01,Cluster IV,2.933409358
TCGA.B4.5843.01,Cluster IV,6.328408011
TCGA.09.2048.01,Cluster II,NA
TCGA.B6.A0WX.01,Cluster IV,7.578039017
TCGA.AN.A0FD.01,Cluster IV,8.948755103
TCGA.UF.A7JA.01,Cluster III,6.430389139
TCGA.D3.A8GQ.06,Cluster II,7.332018631
TCGA.2J.AABU.01,Cluster IV,2.682004055
TCGA.CL.4957.01,Cluster II,4.166248273
TCGA.CJ.5677.01,Cluster IV,7.997687302
TCGA.AC.A23E.01,Cluster IV,2.69400839
TCGA.EA.A5ZF.01,Cluster II,5.361303493
TCGA.ZB.A962.01,Cluster IV,7.192881329
TCGA.CD.A489.01,Cluster IV,7.37510091
TCGA.2G.AAH4.01,Cluster IV,8.921355288
TCGA.A6.5667.01,Cluster II,7.426711229
TCGA.BH.A18K.01,Cluster IV,6.190768397
TCGA.FU.A3WB.01,Cluster III,6.3349693
TCGA.CF.A47T.01,Cluster II,1.523717496
TCGA.FG.A4MW.01,Cluster I,2.263810366
TCGA.XD.AAUG.01,Cluster IV,6.418616219
TCGA.BR.7197.01,Cluster II,NA
TCGA.3E.AAAZ.01,Cluster IV,2.330343376
TCGA.25.1320.01,Cluster IV,4.976976392
TCGA.ET.A25M.01,Cluster IV,4.678003681
TCGA.ZG.A8QY.01,Cluster II,5.825623606
TCGA.XV.A9W5.01,Cluster IV,7.965517595
TCGA.56.8305.01,Cluster III,5.252376721
TCGA.CD.8524.01,Cluster IV,8.53507908
TCGA.CN.5361.01,Cluster III,8.828840786
TCGA.DU.6397.02,Cluster I,3.249777316
TCGA.BP.4789.01,Cluster IV,6.600250257
TCGA.BF.A3DL.01,Cluster II,2.420323
TCGA.A2.A0EX.01,Cluster IV,6.142759383
TCGA.LN.A5U6.01,Cluster III,6.558915098
TCGA.43.5670.01,Cluster III,2.591288483
TCGA.LN.A8HZ.01,Cluster III,4.594885477
TCGA.EK.A2RM.01,Cluster III,6.389574716
TCGA.L1.A7W4.01,Cluster III,5.620632333
TCGA.Y8.A894.01,Cluster I,1.831641528
TCGA.EL.A3ZL.01,Cluster IV,5.518635344
TCGA.A7.A5ZW.01,Cluster IV,7.182652139
TCGA.FE.A22Z.01,Cluster IV,2.157672209
TCGA.C5.A7X5.01,Cluster III,5.790343884
TCGA.DJ.A3V0.01,Cluster IV,7.589909666
TCGA.QK.A6IH.01,Cluster III,6.189382666
TCGA.B9.A5W9.01,Cluster I,4.462118823
TCGA.LN.A49Y.01,Cluster II,4.108922941
TCGA.55.A48Y.01,Cluster IV,8.117203541
TCGA.D1.A3DH.01,Cluster II,4.213565918
TCGA.AP.A1E4.01,Cluster II,NA
TCGA.D7.8578.01,Cluster IV,NA
TCGA.BP.4345.01,Cluster IV,8.716173169
TCGA.BQ.7056.01,Cluster I,4.26740244
TCGA.A8.A07L.01,Cluster II,4.850641691
TCGA.12.3652.01,Cluster I,2.617046876
TCGA.HN.A2OB.01,Cluster IV,5.074176609
TCGA.A2.A04U.01,Cluster II,2.544108493
TCGA.CN.5355.01,Cluster III,5.990102812
TCGA.76.4925.01,Cluster II,1.923575623
TCGA.A7.A5ZX.01,Cluster IV,2.344282045
TCGA.AN.A0FX.01,Cluster IV,6.257948812
TCGA.CQ.6227.01,Cluster III,6.955389693
TCGA.BR.8380.01,Cluster IV,NA
TCGA.G4.6302.01,Cluster IV,6.634579636
TCGA.09.0364.01,Cluster II,NA
TCGA.66.2737.01,Cluster III,9.042504332
TCGA.21.1075.01,Cluster III,4.410721063
TCGA.21.1072.01,Cluster III,8.966824968
TCGA.CJ.4905.01,Cluster IV,7.571172729
TCGA.EA.A556.01,Cluster II,8.305422105
TCGA.68.7755.01,Cluster III,7.421092433
TCGA.EE.A17Z.06,Cluster II,1.832121907
TCGA.NC.A5HT.01,Cluster III,5.15987274
TCGA.DU.7018.01,Cluster I,0.630962337
TCGA.DM.A1D6.01,Cluster II,3.514175483
TCGA.A2.A0T5.01,Cluster IV,4.919151827
TCGA.06.0125.01,Cluster III,2.306972717
TCGA.F4.6569.01,Cluster IV,6.747205622
TCGA.B5.A11U.01,Cluster IV,8.547439428
TCGA.09.2054.01,Cluster II,NA
TCGA.BB.A6UO.01,Cluster III,7.388390123
TCGA.22.5473.01,Cluster III,8.199117993
TCGA.VQ.A91A.01,Cluster III,4.081614963
TCGA.73.4670.01,Cluster III,7.592063444
TCGA.CR.7390.01,Cluster III,1.867820488
TCGA.63.A5MI.01,Cluster III,6.106718202
TCGA.4V.A9QM.01,Cluster IV,8.458367726
TCGA.WA.A7GZ.01,Cluster III,3.009648224
TCGA.97.8547.01,Cluster IV,7.625311067
TCGA.CJ.4907.01,Cluster IV,8.301389057
TCGA.GL.7966.01,Cluster IV,5.606016594
TCGA.2G.AAGE.01,Cluster II,7.830435079
TCGA.2A.A8VV.01,Cluster I,2.394770084
TCGA.BA.4074.01,Cluster III,6.438523489
TCGA.BH.A0DQ.01,Cluster IV,6.459127968
TCGA.A2.A04R.01,Cluster II,4.46937957
TCGA.DB.A64W.01,Cluster I,0.44649836
TCGA.VS.A9UJ.01,Cluster III,4.966425853
TCGA.AX.A3G9.01,Cluster II,5.491517068
TCGA.CC.A5UC.01,Cluster II,5.872532029
TCGA.WE.A8ZM.06,Cluster IV,1.519858051
TCGA.BH.A0HY.01,Cluster II,2.769004094
TCGA.NC.A5HH.01,Cluster II,8.250413195
TCGA.VS.A9UP.01,Cluster II,1.948693806
TCGA.CM.6167.01,Cluster IV,6.896006875
TCGA.E9.A1NF.01,Cluster IV,7.327490024
TCGA.YU.A94I.01,Cluster II,4.121219837
TCGA.GU.A42Q.01,Cluster III,4.715793802
TCGA.49.4490.01,Cluster IV,6.792037507
TCGA.BR.6457.01,Cluster IV,7.29742586
TCGA.CV.7416.01,Cluster III,2.762643624
TCGA.ZG.A9L1.01,Cluster II,2.102623729
TCGA.FS.A1YY.06,Cluster II,3.363743235
TCGA.BH.A0AV.01,Cluster IV,5.752466518
TCGA.BF.A3DM.01,Cluster II,5.379511304
TCGA.2G.AAGY.01,Cluster IV,7.607727999
TCGA.55.7570.01,Cluster II,7.737090521
TCGA.AO.A0J5.01,Cluster IV,5.227725673
TCGA.DQ.5629.01,Cluster III,5.02609604
TCGA.AP.A1E3.01,Cluster IV,5.118328705
TCGA.C5.A1M6.01,Cluster II,5.314636956
TCGA.IG.A3Y9.01,Cluster III,NA
TCGA.QK.A8Z9.01,Cluster III,8.951457448
TCGA.AC.A23G.01,Cluster IV,6.34956614
TCGA.2G.AAG5.01,Cluster IV,5.332227042
TCGA.VR.A8EZ.01,Cluster III,8.832116456
TCGA.B0.4707.01,Cluster IV,7.818610568
TCGA.TQ.A7RM.01,Cluster I,0.580311652
TCGA.D7.A6EX.01,Cluster II,5.799039137
TCGA.XF.AAMT.01,Cluster III,2.723626269
TCGA.43.6770.01,Cluster III,6.085914607
TCGA.77.8139.01,Cluster III,7.425964307
TCGA.VS.A9UL.01,Cluster I,5.161475103
TCGA.BB.7862.01,Cluster III,7.426676859
TCGA.CR.7379.01,Cluster III,7.076071237
TCGA.BP.4760.01,Cluster IV,5.662852475
TCGA.DM.A28A.01,Cluster II,7.311915433
TCGA.XE.A8H1.01,Cluster II,8.00233326
TCGA.BP.4795.01,Cluster IV,6.429985974
TCGA.B0.4843.01,Cluster IV,7.503238083
TCGA.38.6178.01,Cluster IV,3.258093389
TCGA.VQ.A8E2.01,Cluster IV,8.253510409
TCGA.MN.A4N1.01,Cluster II,4.939812633
TCGA.FD.A5BV.01,Cluster II,1.871274321
TCGA.BJ.A18Z.01,Cluster IV,6.726882732
TCGA.BP.4337.01,Cluster IV,7.114395962
TCGA.BH.A6R9.01,Cluster IV,9.404323481
TCGA.58.8390.01,Cluster III,7.830410342
TCGA.2G.AAH2.01,Cluster IV,10.05971216
TCGA.XF.AAN7.01,Cluster IV,3.048165172
TCGA.77.8153.01,Cluster III,5.267788996
TCGA.CM.5860.01,Cluster II,7.87183851
TCGA.FS.A1ZK.06,Cluster II,1.934935396
TCGA.HE.A5NJ.01,Cluster I,2.050328141
TCGA.GL.6846.01,Cluster I,4.827674196
TCGA.TM.A84J.01,Cluster I,0.558144886
TCGA.FI.A2F9.01,Cluster II,NA
TCGA.E9.A1N6.01,Cluster IV,6.640142058
TCGA.DW.7839.01,Cluster I,1.858477099
TCGA.D3.A5GN.06,Cluster II,9.901816442
TCGA.A7.A13D.01,Cluster II,2.523139379
TCGA.DJ.A3V5.01,Cluster IV,4.965553134
TCGA.D3.A2JE.06,Cluster II,4.474177334
TCGA.CJ.4871.01,Cluster IV,8.299603671
TCGA.DD.A4NN.01,Cluster I,1.929561911
TCGA.EL.A3MY.01,Cluster IV,6.07175273
TCGA.EI.7004.01,Cluster IV,6.39242042
TCGA.MP.A4TC.01,Cluster III,10.52146363
TCGA.CV.6956.01,Cluster III,2.147346294
TCGA.E2.A1IF.01,Cluster IV,6.635644467
TCGA.EE.A3AH.06,Cluster II,2.420927252
TCGA.G5.6572.01,Cluster II,2.27863042
TCGA.44.8120.01,Cluster IV,5.260468441
TCGA.WE.A8K6.06,Cluster IV,5.189519717
TCGA.XF.AAMH.01,Cluster II,4.844925481
TCGA.EK.A2IR.01,Cluster III,3.545342228
TCGA.44.8119.01,Cluster IV,9.078048372
TCGA.PG.A5BC.01,Cluster II,6.409360828
TCGA.69.7760.01,Cluster II,5.631847761
TCGA.86.8054.01,Cluster II,6.675722864
TCGA.85.8664.01,Cluster III,7.487989181
TCGA.BP.4159.01,Cluster IV,7.97576874
TCGA.LN.A8I0.01,Cluster III,NA
TCGA.UZ.A9PP.01,Cluster I,4.595698981
TCGA.C5.A1BN.01,Cluster III,5.61137034
TCGA.21.5786.01,Cluster III,7.409654695
TCGA.33.4586.01,Cluster III,5.467563498
TCGA.21.A5DI.01,Cluster III,7.760110304
TCGA.A8.A086.01,Cluster II,2.852252337
TCGA.C8.A137.01,Cluster II,2.679828324
TCGA.49.AAR9.01,Cluster III,8.556745215
TCGA.06.0644.01,Cluster IV,2.754872321
TCGA.CZ.5469.01,Cluster IV,6.276954439
TCGA.AJ.A3NG.01,Cluster II,5.442901796
TCGA.63.A5MH.01,Cluster III,7.015266341
TCGA.HD.A633.01,Cluster III,4.38081749
TCGA.DC.5869.01,Cluster II,7.189449912
TCGA.55.8505.01,Cluster III,2.632638212
TCGA.CQ.5332.01,Cluster III,6.196411278
TCGA.2G.AAFZ.01,Cluster IV,5.946397358
TCGA.IZ.8195.01,Cluster I,4.424385204
TCGA.BR.7959.01,Cluster IV,3.538633635
TCGA.Z6.A8JE.01,Cluster III,5.390561713
TCGA.AZ.6607.01,Cluster III,8.114435026
TCGA.MX.A663.01,Cluster IV,5.53801291
TCGA.EB.A42Z.01,Cluster II,7.489275109
TCGA.CV.7247.01,Cluster III,6.235286538
TCGA.E1.A7YV.01,Cluster I,1.488915243
TCGA.DA.A3F5.06,Cluster III,5.076101278
TCGA.2J.AAB6.01,Cluster III,6.579246841
TCGA.EL.A3H5.01,Cluster IV,7.501207316
TCGA.21.1081.01,Cluster III,5.564767664
TCGA.GF.A769.01,Cluster IV,4.716750522
TCGA.BP.4177.01,Cluster IV,5.386166451
TCGA.DJ.A3UQ.01,Cluster IV,7.282015642
TCGA.E2.A15L.01,Cluster IV,5.334156359
TCGA.D3.A8GV.06,Cluster II,5.696197179
TCGA.BG.A3PP.01,Cluster II,6.97635049
TCGA.91.6848.01,Cluster III,10.37086096
TCGA.AF.A56N.01,Cluster II,6.038966079
TCGA.MP.A4SY.01,Cluster IV,3.096536759
TCGA.4P.AA8J.01,Cluster III,8.672910158
TCGA.3A.A9IB.01,Cluster IV,5.974803281
TCGA.EE.A2A5.06,Cluster II,4.986596037
TCGA.2G.AAG6.01,Cluster IV,6.787758274
TCGA.AL.7173.01,Cluster II,7.344318501
TCGA.CC.A3MA.01,Cluster IV,4.912275719
TCGA.AA.3695.01,Cluster III,NA
TCGA.CV.7568.01,Cluster III,8.203922896
TCGA.ZQ.A9CR.01,Cluster III,9.475436544
TCGA.BH.A1ES.01,Cluster II,2.502478861
TCGA.E2.A1LL.01,Cluster III,5.5363171
TCGA.56.8083.01,Cluster IV,2.275006635
TCGA.CV.A464.01,Cluster III,9.35888914
TCGA.CK.6748.01,Cluster IV,5.229022831
TCGA.E2.A570.01,Cluster IV,2.382343934
TCGA.AN.A0FS.01,Cluster IV,3.996400946
TCGA.IB.A5SS.01,Cluster IV,6.159650482
TCGA.WB.A80P.01,Cluster IV,2.324377223
TCGA.ZG.A9NI.01,Cluster II,5.243548736
TCGA.25.2398.01,Cluster II,NA
TCGA.CV.5435.01,Cluster III,2.372635574
TCGA.CG.5725.01,Cluster II,NA
TCGA.EE.A3JB.06,Cluster IV,7.556020836
TCGA.EM.A2P3.01,Cluster IV,6.746620504
TCGA.AP.A05H.01,Cluster II,NA
TCGA.JW.A5VH.01,Cluster II,5.095011558
TCGA.G7.6793.01,Cluster IV,5.263185038
TCGA.AH.6549.01,Cluster IV,6.471632423
TCGA.C5.A0TN.01,Cluster III,8.581416794
TCGA.F4.6704.01,Cluster IV,7.529919347
TCGA.44.4112.01,Cluster IV,7.362048929
TCGA.CD.A48C.01,Cluster III,8.164112462
TCGA.A6.5657.01,Cluster II,7.099995185
TCGA.HZ.7925.01,Cluster IV,6.134813505
TCGA.EL.A4KI.01,Cluster II,3.333029798
TCGA.BF.AAP6.01,Cluster II,4.644913366
TCGA.2G.AAGA.01,Cluster II,5.717376235
TCGA.VR.A8EY.01,Cluster III,NA
TCGA.VF.A8A8.01,Cluster II,6.797572957
TCGA.B0.4703.01,Cluster IV,9.916759905
TCGA.EE.A20H.06,Cluster II,6.528078966
TCGA.G9.6365.01,Cluster IV,5.943888009
TCGA.GD.A3OS.01,Cluster IV,5.454537886
TCGA.2Z.A9JE.01,Cluster I,1.926020434
TCGA.4H.AAAK.01,Cluster IV,2.905444003
TCGA.FD.A6TC.01,Cluster III,2.197424863
TCGA.IM.A3U2.01,Cluster IV,4.570033257
TCGA.BR.8289.01,Cluster II,3.131339762
TCGA.YT.A95F.01,Cluster II,2.529379614
TCGA.DH.5140.01,Cluster I,1.886149029
TCGA.F7.8298.01,Cluster III,7.017711926
TCGA.25.1634.01,Cluster II,NA
TCGA.29.1770.01,Cluster II,NA
TCGA.A8.A08O.01,Cluster II,5.151943121
TCGA.YL.A8SF.01,Cluster IV,2.415248472
TCGA.E2.A574.01,Cluster II,2.392857729
TCGA.UF.A71A.06,Cluster III,4.09353488
TCGA.A1.A0SB.01,Cluster IV,1.991818855
TCGA.CR.6474.01,Cluster III,8.44442775
TCGA.LN.A9FQ.01,Cluster III,NA
TCGA.ZR.A9CJ.01,Cluster III,5.919965264
TCGA.CV.5436.01,Cluster III,8.412136099
TCGA.22.5482.01,Cluster III,6.577175511
TCGA.CR.7401.01,Cluster III,7.408965379
TCGA.04.1364.01,Cluster II,NA
TCGA.2G.AAG3.01,Cluster IV,8.495532483
TCGA.2H.A9GQ.01,Cluster II,NA
TCGA.BP.4352.01,Cluster IV,6.656328266
TCGA.D3.A51G.06,Cluster IV,9.33028695
TCGA.A6.5659.01,Cluster II,6.372443354
TCGA.CJ.6033.01,Cluster IV,8.655476492
TCGA.AO.A12C.01,Cluster IV,2.654077972
TCGA.EK.A2R8.01,Cluster III,9.735687174
TCGA.71.8520.01,Cluster IV,6.282873611
TCGA.85.A4JB.01,Cluster III,9.010826523
TCGA.ER.A19T.01,Cluster II,1.343792009
TCGA.EW.A2FR.01,Cluster IV,7.868512107
TCGA.F4.6463.01,Cluster II,7.110210906
TCGA.BA.A8YP.01,Cluster III,6.106272285
TCGA.AF.6655.01,Cluster II,6.787784429
TCGA.91.6847.01,Cluster II,6.975060768
TCGA.CN.6024.01,Cluster III,5.397673349
TCGA.XF.A9SP.01,Cluster IV,5.777186867
TCGA.13.1505.01,Cluster II,6.331114381
TCGA.D9.A1X3.06,Cluster II,1.404628272
TCGA.AJ.A3EM.01,Cluster II,2.29594243
TCGA.BC.A10T.01,Cluster IV,6.522474903
TCGA.L5.A43J.01,Cluster III,6.925873195
TCGA.DM.A282.01,Cluster II,4.700776405
TCGA.FR.A69P.06,Cluster II,5.980712621
TCGA.CK.6751.01,Cluster II,7.233849123
TCGA.DQ.7588.01,Cluster III,2.586432415
TCGA.BH.A0EI.01,Cluster IV,2.777180866
TCGA.2J.AABO.01,Cluster IV,5.826830168
TCGA.44.7662.01,Cluster IV,9.5637249
TCGA.C8.A12T.01,Cluster II,7.326987652
TCGA.AO.A12F.01,Cluster IV,3.834379789
TCGA.BP.4784.01,Cluster IV,5.754029942
TCGA.UY.A78M.01,Cluster III,4.821625902
TCGA.DU.A7T6.01,Cluster I,1.825117354
TCGA.NC.A5HD.01,Cluster III,6.58181854
TCGA.LN.A49X.01,Cluster III,9.445160494
TCGA.B4.5838.01,Cluster IV,8.078226541
TCGA.YD.A89C.06,Cluster II,4.319166261
TCGA.D8.A1XD.01,Cluster II,4.602813899
TCGA.BA.6868.01,Cluster III,6.303215605
TCGA.P4.AAVL.01,Cluster IV,5.284902422
TCGA.Z6.A8JD.01,Cluster III,8.118025298
TCGA.EB.A82C.01,Cluster II,2.413820383
TCGA.CM.6678.01,Cluster II,2.290339856
TCGA.B0.5080.01,Cluster IV,8.589729262
TCGA.77.7140.01,Cluster III,7.504417571
TCGA.BH.A0W4.01,Cluster IV,5.057094895
TCGA.C5.A8YT.01,Cluster IV,2.516826926
TCGA.ZF.AA4R.01,Cluster III,8.908034963
TCGA.J8.A42S.01,Cluster IV,4.462695165
TCGA.B0.4837.01,Cluster IV,7.310265328
TCGA.CV.7177.01,Cluster III,5.682300068
TCGA.CA.6716.01,Cluster II,2.204606799
TCGA.AN.A03X.01,Cluster IV,2.782368632
TCGA.61.2102.01,Cluster IV,NA
TCGA.VQ.AA64.01,Cluster IV,5.61099245
TCGA.CV.7429.01,Cluster III,7.441537069
TCGA.A6.6142.01,Cluster IV,2.873235616
TCGA.85.A4CN.01,Cluster III,8.159543867
TCGA.D6.A6EP.01,Cluster II,5.65476424
TCGA.A2.A0CP.01,Cluster IV,6.547973103
TCGA.ER.A42K.06,Cluster IV,5.188923544
TCGA.P3.A6SX.01,Cluster III,2.220773824
TCGA.UF.A7J9.01,Cluster III,7.918987962
TCGA.B6.A0RU.01,Cluster IV,6.669211368
TCGA.EY.A1GO.01,Cluster II,3.986348459
TCGA.AX.A3FS.01,Cluster II,8.46240814
TCGA.3N.A9WB.06,Cluster II,1.444278076
TCGA.EK.A2PI.01,Cluster III,5.865404776
TCGA.B6.A0RN.01,Cluster II,4.597853927
TCGA.EL.A3T9.01,Cluster III,4.935813603
TCGA.FS.A4FB.06,Cluster II,1.912111657
TCGA.IB.7890.01,Cluster IV,2.572766683
TCGA.J9.A8CM.01,Cluster IV,2.60242658
TCGA.BR.A4J1.01,Cluster II,NA
TCGA.21.1079.01,Cluster III,6.488351605
TCGA.AZ.5403.01,Cluster II,2.618805992
TCGA.G9.6361.01,Cluster IV,2.454651956
TCGA.WE.A8ZQ.06,Cluster II,2.121526094
TCGA.FS.A1ZF.06,Cluster II,6.404878543
TCGA.A1.A0SE.01,Cluster IV,5.339751653
TCGA.YL.A8SJ.01,Cluster IV,4.520595504
TCGA.BR.A4J5.01,Cluster IV,4.788952882
TCGA.BA.7269.01,Cluster III,6.718086962
TCGA.FS.A1ZS.06,Cluster IV,4.640911027
TCGA.23.1114.01,Cluster II,NA
TCGA.EM.A2CS.01,Cluster IV,2.056241898
TCGA.B7.A5TN.01,Cluster IV,6.374334411
TCGA.BP.4769.01,Cluster IV,2.993070731
TCGA.QF.A5YT.01,Cluster II,7.164096203
TCGA.2G.AAKM.01,Cluster II,5.823689842
TCGA.UZ.A9PN.01,Cluster IV,7.009528124
TCGA.QR.A6GR.01,Cluster IV,2.234588764
TCGA.BB.A5HY.01,Cluster III,7.090291682
TCGA.MP.A4TK.01,Cluster IV,8.466006038
TCGA.55.8614.01,Cluster III,7.943101717
TCGA.86.8279.01,Cluster II,7.379173298
TCGA.BR.8297.01,Cluster IV,6.318437051
TCGA.VR.A8EO.01,Cluster III,6.372506033
TCGA.CM.5868.01,Cluster II,5.043734342
TCGA.J2.A4AD.01,Cluster IV,2.515650361
TCGA.EM.A4FM.01,Cluster IV,6.807628352
TCGA.G3.AAV6.01,Cluster II,2.240701837
TCGA.B0.5098.01,Cluster II,6.551868614
TCGA.CC.A7II.01,Cluster II,2.223167187
TCGA.CD.8530.01,Cluster IV,6.225663889
TCGA.CQ.A4C7.01,Cluster III,9.686874282
TCGA.F5.6863.01,Cluster II,4.826355575
TCGA.13.1481.01,Cluster II,6.411129565
TCGA.DA.A1I7.06,Cluster IV,7.292990601
TCGA.EQ.8122.01,Cluster IV,NA
TCGA.BH.A0H7.01,Cluster IV,5.474569875
TCGA.LN.A4A2.01,Cluster III,NA
TCGA.IG.A50L.01,Cluster III,6.292057145
TCGA.MP.A4T8.01,Cluster IV,4.943217881
TCGA.ZJ.AAXD.01,Cluster III,2.702824565
TCGA.D3.A1Q8.06,Cluster IV,5.816197607
TCGA.LN.A4A4.01,Cluster III,4.594603362
TCGA.CJ.5679.01,Cluster IV,6.000087748
TCGA.33.4533.01,Cluster IV,7.945646224
TCGA.78.7150.01,Cluster II,8.107158533
TCGA.FS.A1ZD.06,Cluster IV,1.669448776
TCGA.BH.A0AZ.01,Cluster IV,6.692663876
TCGA.DA.A1HY.06,Cluster IV,5.171744822
TCGA.XE.AANI.01,Cluster IV,6.661388617
TCGA.UF.A7JD.01,Cluster III,6.703557035
TCGA.CJ.5682.01,Cluster IV,8.588043316
TCGA.CK.4948.01,Cluster II,5.925478935
TCGA.SN.A84W.01,Cluster IV,5.917822471
TCGA.A6.A56B.01,Cluster II,2.166166255
TCGA.UF.A71A.01,Cluster III,5.087904915
TCGA.F5.6702.01,Cluster IV,7.902762395
TCGA.28.5209.01,Cluster III,2.844630733
TCGA.B9.5155.01,Cluster I,1.585701231
TCGA.92.7341.01,Cluster III,6.143340527
TCGA.CV.6945.01,Cluster III,5.450848765
TCGA.DJ.A4UW.01,Cluster IV,5.609431915
TCGA.D3.A1Q5.06,Cluster IV,5.194277256
TCGA.AX.A3G4.01,Cluster II,5.41780123
TCGA.S8.A6BW.01,Cluster III,NA
TCGA.F4.6855.01,Cluster II,2.718476195
TCGA.EW.A424.01,Cluster II,2.081331988
TCGA.DQ.7589.01,Cluster III,5.994234718
TCGA.51.4081.01,Cluster III,4.996586933
TCGA.BB.A5HU.01,Cluster III,6.519495071
TCGA.BR.7717.01,Cluster IV,NA
TCGA.44.2665.01,Cluster IV,7.589573514
TCGA.BR.A4IZ.01,Cluster IV,7.726992653
TCGA.CQ.6221.01,Cluster IV,5.644581216
TCGA.61.2101.01,Cluster II,NA
TCGA.EM.A2CS.06,Cluster IV,2.045512381
TCGA.24.0975.01,Cluster IV,5.744906603
TCGA.C5.A8ZZ.01,Cluster III,5.251806666
TCGA.QK.AA3K.01,Cluster III,7.315033228
TCGA.BF.A1PV.01,Cluster II,3.468935559
TCGA.UF.A7JK.01,Cluster III,2.166259437
TCGA.BP.5010.01,Cluster IV,8.194475605
TCGA.CM.6676.01,Cluster II,2.626655542
TCGA.ET.A39J.01,Cluster IV,2.122704002
TCGA.ET.A3BV.01,Cluster IV,6.458182809
TCGA.CQ.A4CI.01,Cluster III,5.046680278
TCGA.2G.AAGV.01,Cluster IV,5.015479478
TCGA.34.5236.01,Cluster III,6.659589687
TCGA.B0.4688.01,Cluster III,5.967103018
TCGA.D3.A3C6.06,Cluster II,2.821421788
TCGA.X7.A8D8.01,Cluster II,6.542951192
TCGA.DQ.5631.01,Cluster III,2.54468066
TCGA.EE.A2GO.06,Cluster IV,4.820724262
TCGA.XF.AAMJ.01,Cluster IV,6.514095402
TCGA.C5.A7UC.01,Cluster III,5.543819291
TCGA.85.8582.01,Cluster III,7.936647912
TCGA.AN.A04A.01,Cluster IV,5.422183507
TCGA.73.4668.01,Cluster IV,6.179922993
TCGA.CD.5798.01,Cluster IV,5.11330937
TCGA.DM.A285.01,Cluster II,4.530609546
TCGA.CQ.7072.01,Cluster III,2.288178923
TCGA.60.2724.01,Cluster III,5.147922475
TCGA.06.2569.01,Cluster IV,1.344404937
TCGA.BR.A453.01,Cluster IV,7.659598648
TCGA.64.1679.01,Cluster IV,3.307553361
TCGA.HI.7168.01,Cluster IV,2.554567995
TCGA.BR.7957.01,Cluster IV,NA
TCGA.CV.7421.01,Cluster IV,6.315791761
TCGA.50.5931.01,Cluster III,6.7943213
TCGA.AK.3431.01,Cluster IV,3.196320756
TCGA.86.8055.01,Cluster IV,8.285264642
TCGA.P3.A6T0.01,Cluster III,4.23085365
TCGA.FG.5963.02,Cluster II,2.31701346
TCGA.14.0871.01,Cluster IV,2.335481776
TCGA.BR.6705.01,Cluster IV,NA
TCGA.D8.A1XB.01,Cluster IV,5.779848936
TCGA.CQ.A4CG.01,Cluster III,6.982323533
TCGA.09.0369.01,Cluster II,NA
TCGA.2G.AAGM.01,Cluster II,6.046046911
